date,team,opponent,location_value,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,possessions,raw_off_eff
2022-12-10,Idaho St.,St. Thomas,1,199,25,53,0.472,9,25,0.36,11,14,0.786,11,21,32,14,3,8,13,16,70,61.65,113.54
2022-12-10,Samford,Louisiana,-1,200,22,55,0.4,8,20,0.4,6,8,0.75,9,17,26,10,7,1,16,18,58,65.8,88.15
2022-12-10,Louisiana,Samford,1,200,27,54,0.5,11,22,0.5,10,14,0.714,9,21,30,15,7,4,14,14,75,65.65,114.24
2022-12-10,Purdue Fort Wayne,Missouri St.,-1,200,25,53,0.472,5,19,0.263,10,16,0.625,10,28,38,11,3,1,13,11,65,63.6,102.2
2022-12-10,Missouri St.,Purdue Fort Wayne,1,200,25,63,0.397,7,41,0.171,4,10,0.4,11,22,33,10,9,1,8,14,61,64.75,94.21
2022-12-10,Montana,North Dakota St.,-1,200,30,53,0.566,5,14,0.357,17,21,0.81,6,23,29,8,6,1,10,26,82,66.97,122.43
2022-12-10,North Dakota St.,Montana,1,200,22,54,0.407,7,21,0.333,24,32,0.75,9,18,27,7,3,2,9,18,75,69.2,108.38
2022-12-10,Gardner Webb,Old Dominion,-1,200,15,54,0.278,2,20,0.1,11,15,0.733,13,35,48,7,8,7,21,21,43,69.12,62.21
2022-12-10,Old Dominion,Gardner Webb,1,200,15,57,0.263,5,20,0.25,9,22,0.409,14,26,40,8,11,4,14,16,44,67.45,65.23
2022-12-10,Central Arkansas,Oral Roberts,-1,200,30,78,0.385,11,33,0.333,7,7,1.0,11,20,31,9,12,2,16,16,78,86.33,90.36
2022-12-10,Oral Roberts,Central Arkansas,1,200,38,64,0.594,16,26,0.615,19,21,0.905,4,33,37,21,11,7,16,7,111,85.97,129.11
2022-12-10,UC Santa Barbara,Pepperdine,-1,225,28,66,0.424,2,13,0.154,9,13,0.692,4,26,30,10,18,5,12,15,67,80.17,83.57
2022-12-10,Pepperdine,UC Santa Barbara,1,225,23,63,0.365,8,26,0.308,10,14,0.714,12,30,42,11,8,10,20,14,64,77.65,82.42
2022-12-10,New Orleans,Portland,-1,200,23,66,0.348,5,16,0.313,10,13,0.769,10,26,36,11,7,1,22,24,61,84.17,72.47
2022-12-10,Portland,New Orleans,1,200,33,60,0.55,18,35,0.514,16,28,0.571,5,31,36,27,9,3,13,16,100,81.3,123.0
2022-12-10,Boise St.,Saint Louis,-1,200,18,59,0.305,7,23,0.304,14,19,0.737,10,27,37,11,7,1,12,17,57,70.03,81.4
2022-12-10,Saint Louis,Boise St.,1,200,18,58,0.31,4,18,0.222,12,16,0.75,12,29,41,9,6,4,14,19,52,67.6,76.92
2022-12-10,Portland St.,Cal Poly,-1,200,14,44,0.318,6,21,0.286,15,23,0.652,3,12,15,7,8,1,16,17,49,67.92,72.14
2022-12-10,Cal Poly,Portland St.,1,200,26,53,0.491,7,20,0.35,13,15,0.867,11,27,38,13,3,2,17,22,72,66.12,108.88
2022-12-10,Northern Colorado,CSUN,-1,200,19,54,0.352,11,28,0.393,21,27,0.778,8,31,39,11,0,2,7,15,70,65.83,106.34
2022-12-10,CSUN,Northern Colorado,1,200,25,65,0.385,4,17,0.235,9,18,0.5,11,22,33,6,6,3,4,19,63,66.55,94.67
2022-12-10,Cal Baptist,San Diego,-1,200,30,62,0.484,8,22,0.364,8,17,0.471,11,22,33,15,6,3,10,20,76,69.08,110.03
2022-12-10,San Diego,Cal Baptist,1,200,24,52,0.462,6,16,0.375,19,27,0.704,7,20,27,16,6,3,11,16,73,68.83,106.07
2022-12-11,Tennessee,Maryland,-1,200,19,66,0.288,7,21,0.333,11,21,0.524,20,26,46,12,6,3,8,21,56,63.98,87.53
2022-12-11,Maryland,Tennessee,1,200,17,52,0.327,2,24,0.083,17,22,0.773,7,30,37,9,3,5,11,20,53,66.45,79.76
2022-12-11,McNeese,Iowa St.,-1,200,14,38,0.368,7,21,0.333,5,11,0.455,6,21,27,8,9,0,28,21,40,65.22,61.33
2022-12-11,Iowa St.,McNeese,1,200,30,55,0.545,10,18,0.556,7,12,0.583,8,18,26,21,9,2,14,14,77,66.7,115.44
2022-12-11,Mississippi St.,Minnesota,-1,200,25,53,0.472,6,14,0.429,13,17,0.765,5,26,31,16,8,6,11,17,69,67.08,102.87
2022-12-11,Minnesota,Mississippi St.,1,200,15,52,0.288,7,22,0.318,14,17,0.824,9,21,30,12,3,7,12,16,51,63.08,80.86
2022-12-11,Loyola Marymount,Utah St.,-1,200,21,57,0.368,7,17,0.412,18,24,0.75,5,24,29,7,4,4,11,26,67,74.4,90.05
2022-12-11,Utah St.,Loyola Marymount,1,200,25,54,0.463,4,13,0.308,25,31,0.806,7,29,36,16,4,4,7,19,79,68.72,114.95
2022-12-11,Jackson St.,Akron,-1,200,32,63,0.508,3,9,0.333,5,7,0.714,7,18,25,14,6,1,12,20,72,71.33,100.95
2022-12-11,Akron,Jackson St.,1,200,28,52,0.538,11,28,0.393,18,21,0.857,5,20,25,19,7,4,9,10,85,65.97,128.84
2022-12-11,Tarleton St.,Central Florida,-1,200,18,45,0.4,3,12,0.25,10,13,0.769,5,18,23,7,3,0,15,19,49,61.17,80.1
2022-12-11,Central Florida,Tarleton St.,1,200,26,50,0.52,11,23,0.478,12,18,0.667,9,20,29,15,7,5,12,16,75,61.55,121.85
2022-12-11,Central Connecticut,Fordham,-1,200,28,62,0.452,7,17,0.412,14,15,0.933,8,9,17,8,7,2,9,18,77,70.12,109.8
2022-12-11,Fordham,Central Connecticut,1,200,30,53,0.566,12,24,0.5,18,21,0.857,11,23,34,17,5,6,17,18,90,68.97,130.48
2022-12-11,Bowling Green State,Hampton,-1,200,29,68,0.426,12,33,0.364,16,25,0.64,9,32,41,20,8,5,6,25,86,76.88,111.87
2022-12-11,Hampton,Bowling Green State,1,200,20,55,0.364,9,20,0.45,23,35,0.657,4,30,34,9,2,9,10,21,72,77.62,92.75
2022-12-11,Bryant,Manhattan,-1,225,36,68,0.529,7,24,0.292,25,33,0.758,9,35,44,18,4,2,19,22,104,93.67,111.02
2022-12-11,Manhattan,Bryant,1,225,31,77,0.403,11,33,0.333,24,35,0.686,7,25,32,14,10,2,11,28,97,97.62,99.36
2022-12-11,Howard,VCU,-1,200,22,57,0.386,6,18,0.333,10,14,0.714,11,24,35,9,9,3,17,19,60,69.65,86.15
2022-12-11,VCU,Howard,1,200,24,52,0.462,5,21,0.238,17,27,0.63,6,21,27,12,12,8,13,12,70,71.83,97.46
2022-12-11,St. Bonaventure,Iona,-1,200,24,62,0.387,5,14,0.357,4,7,0.571,12,21,33,12,13,4,20,15,57,73.33,77.74
2022-12-11,Iona,St. Bonaventure,1,200,27,54,0.5,6,19,0.316,12,20,0.6,6,26,32,21,7,6,17,9,72,74.5,96.64
2022-12-11,Maine,Merrimack,-1,200,19,54,0.352,1,16,0.063,11,12,0.917,8,18,26,11,15,0,13,8,50,64.7,77.28
2022-12-11,Merrimack,Maine,1,200,19,44,0.432,4,21,0.19,5,8,0.625,5,24,29,10,7,7,23,12,47,65.8,71.43
2022-12-11,Eastern Michigan,Niagara,-1,200,24,54,0.444,7,16,0.438,5,6,0.833,4,20,24,8,4,3,5,15,60,57.85,103.72
2022-12-11,Niagara,Eastern Michigan,1,200,25,50,0.5,6,19,0.316,11,15,0.733,3,27,30,9,3,1,7,10,67,61.12,109.61
2022-12-11,Siena,Delaware,-1,200,23,53,0.434,4,13,0.308,14,19,0.737,6,25,31,7,4,8,16,21,64,72.03,88.86
2022-12-11,Delaware,Siena,1,200,26,49,0.531,3,10,0.3,20,28,0.714,1,20,21,10,11,3,8,14,75,69.3,108.23
2022-12-11,Coppin St.,East Carolina,-1,200,27,54,0.5,9,19,0.474,12,16,0.75,7,17,24,14,10,2,12,22,75,66.6,112.61
2022-12-11,East Carolina,Coppin St.,1,200,30,56,0.536,4,18,0.222,20,29,0.69,12,20,32,19,7,3,12,18,84,69.78,120.39
2022-12-11,NJIT,Fairleigh Dickinson,-1,200,25,54,0.463,7,21,0.333,14,19,0.737,6,22,28,14,6,4,12,21,71,69.03,102.86
2022-12-11,Fairleigh Dickinson,NJIT,1,200,23,56,0.411,6,20,0.3,21,30,0.7,13,27,40,11,7,2,15,18,73,72.25,101.04
2022-12-11,East Tennessee St.,Morehead St.,-1,200,23,52,0.442,4,17,0.235,7,13,0.538,7,16,23,13,5,5,9,14,57,60.17,94.72
2022-12-11,Morehead St.,East Tennessee St.,1,200,22,47,0.468,5,18,0.278,12,18,0.667,9,23,32,11,5,6,10,14,61,56.55,107.87
2022-12-11,Prairie View A&M,Northwestern,-1,200,18,62,0.29,8,28,0.286,7,15,0.467,16,28,44,10,4,2,15,23,51,68.12,74.86
2022-12-11,Northwestern,Prairie View A&M,1,200,18,61,0.295,8,29,0.276,17,23,0.739,13,31,44,15,4,8,7,16,61,65.92,92.53
2022-12-11,Oklahoma St.,Virginia Tech,-1,200,22,55,0.4,7,24,0.292,14,19,0.737,10,27,37,14,6,7,16,21,65,70.03,92.82
2022-12-11,Virginia Tech,Oklahoma St.,1,200,22,57,0.386,7,20,0.35,19,24,0.792,9,23,32,12,11,3,10,18,70,69.4,100.86
2022-12-11,Ohio,Youngstown St.,-1,199,33,62,0.532,9,20,0.45,6,10,0.6,13,26,39,16,7,3,15,15,81,68.75,117.82
2022-12-11,Youngstown St.,Ohio,1,199,27,68,0.397,11,26,0.423,14,15,0.933,13,15,28,14,7,2,9,12,79,71.12,111.07
2022-12-11,Incarnate Word,Kansas St.,-1,200,19,50,0.38,7,14,0.5,5,8,0.625,4,19,23,14,3,2,19,12,50,68.8,72.67
2022-12-11,Kansas St.,Incarnate Word,1,200,39,66,0.591,12,26,0.462,8,14,0.571,9,28,37,26,11,0,8,9,98,71.65,136.78
2022-12-11,Chicago St.,Tennessee Martin,-1,224,30,64,0.469,8,29,0.276,6,12,0.5,10,22,32,16,5,3,16,17,74,75.7,97.75
2022-12-11,Tennessee Martin,Chicago St.,1,225,27,61,0.443,8,24,0.333,13,18,0.722,11,21,32,16,9,3,13,14,75,71.55,104.82
2022-12-11,Lipscomb,Tennessee St.,-1,200,31,52,0.596,11,25,0.44,12,17,0.706,5,21,26,14,6,3,25,14,85,80.08,106.15
2022-12-11,Tennessee St.,Lipscomb,1,200,32,62,0.516,10,19,0.526,16,17,0.941,5,17,22,13,9,0,14,17,90,79.08,113.82
2022-12-11,New Mexico St.,Duquesne,-1,200,26,58,0.448,5,17,0.294,16,21,0.762,13,27,40,13,9,2,13,18,73,67.97,107.39
2022-12-11,Duquesne,New Mexico St.,1,200,18,55,0.327,4,25,0.16,20,26,0.769,11,19,30,10,8,2,13,19,60,69.35,86.52
2022-12-11,Marquette,Notre Dame,-1,200,32,67,0.478,6,23,0.261,9,13,0.692,12,24,36,13,3,3,3,12,79,64.17,123.1
2022-12-11,Notre Dame,Marquette,1,200,23,55,0.418,10,25,0.4,8,12,0.667,8,20,28,13,1,4,8,16,64,60.7,105.44
2022-12-11,Indiana St.,Southern Indiana,-1,225,33,65,0.508,8,29,0.276,11,19,0.579,6,30,36,13,4,1,17,26,85,85.03,99.97
2022-12-11,Southern Indiana,Indiana St.,1,225,28,70,0.4,14,31,0.452,18,31,0.581,12,27,39,10,9,3,12,18,88,84.72,103.87
2022-12-11,Navy,Towson,-1,225,29,62,0.468,7,22,0.318,6,8,0.75,9,21,30,14,8,0,13,20,71,69.8,101.72
2022-12-11,Towson,Navy,1,225,23,53,0.434,6,20,0.3,17,24,0.708,10,22,32,15,7,2,17,16,69,71.4,96.64
2022-12-11,UC Riverside,Idaho,-1,200,29,59,0.492,8,22,0.364,10,16,0.625,7,22,29,11,3,1,7,25,76,66.6,114.11
2022-12-11,Idaho,UC Riverside,1,200,23,43,0.535,6,12,0.5,22,31,0.71,3,22,25,8,3,0,10,19,74,64.72,114.33
2022-12-11,Wisconsin,Iowa,-1,225,33,65,0.508,6,22,0.273,6,11,0.545,4,29,33,17,12,1,11,18,78,77.22,101.0
2022-12-11,Iowa,Wisconsin,1,225,27,64,0.422,7,27,0.259,14,17,0.824,9,31,40,18,8,2,15,16,75,78.08,96.06
2022-12-11,Seton Hall,Rutgers,-1,200,15,44,0.341,5,21,0.238,10,18,0.556,8,22,30,9,12,4,14,20,45,58.55,76.86
2022-12-11,Rutgers,Seton Hall,1,200,14,43,0.326,5,17,0.294,10,11,0.909,6,24,30,11,6,3,18,16,43,60.23,71.4
2022-12-11,Presbyterian,South Carolina,-1,200,24,46,0.522,5,13,0.385,4,7,0.571,4,19,23,11,3,2,11,13,57,56.33,101.2
2022-12-11,South Carolina,Presbyterian,1,200,27,55,0.491,8,22,0.364,6,10,0.6,9,15,24,10,5,2,6,9,68,56.75,119.82
2022-12-11,Massachusetts,Hofstra,-1,200,30,66,0.455,5,14,0.357,6,14,0.429,12,29,41,14,10,4,12,13,71,72.65,97.73
2022-12-11,Hofstra,Massachusetts,1,200,21,61,0.344,9,31,0.29,5,6,0.833,7,21,28,16,8,5,16,15,56,72.85,76.87
2022-12-11,Oregon St.,Texas A&M,-1,200,19,52,0.365,9,28,0.321,7,11,0.636,5,17,22,12,7,3,12,18,54,64.22,84.08
2022-12-11,Texas A&M,Oregon St.,1,200,22,50,0.44,9,23,0.391,19,25,0.76,10,27,37,16,7,1,11,9,72,62.88,114.51
2022-12-11,Saint Francis,Hawaii,-1,200,26,60,0.433,5,18,0.278,9,12,0.75,6,21,27,6,2,4,10,16,66,69.7,94.69
2022-12-11,Hawaii,Saint Francis,1,200,34,63,0.54,11,20,0.55,11,16,0.688,9,26,35,19,6,4,5,14,90,66.6,135.14
2022-12-11,Tennessee,Maryland,-1,200,19,66,0.288,7,21,0.333,11,21,0.524,20,26,46,12,6,3,8,21,56,63.98,87.53
2022-12-11,Maryland,Tennessee,1,200,17,52,0.327,2,24,0.083,17,22,0.773,7,30,37,9,3,5,11,20,53,66.45,79.76
2022-12-11,McNeese,Iowa St.,-1,200,14,38,0.368,7,21,0.333,5,11,0.455,6,21,27,8,9,0,28,21,40,65.22,61.33
2022-12-11,Iowa St.,McNeese,1,200,30,55,0.545,10,18,0.556,7,12,0.583,8,18,26,21,9,2,14,14,77,66.7,115.44
2022-12-11,Mississippi St.,Minnesota,-1,200,25,53,0.472,6,14,0.429,13,17,0.765,5,26,31,16,8,6,11,17,69,67.08,102.87
2022-12-11,Minnesota,Mississippi St.,1,200,15,52,0.288,7,22,0.318,14,17,0.824,9,21,30,12,3,7,12,16,51,63.08,80.86
2022-12-11,Loyola Marymount,Utah St.,-1,200,21,57,0.368,7,17,0.412,18,24,0.75,5,24,29,7,4,4,11,26,67,74.4,90.05
2022-12-11,Utah St.,Loyola Marymount,1,200,25,54,0.463,4,13,0.308,25,31,0.806,7,29,36,16,4,4,7,19,79,68.72,114.95
2022-12-11,Jackson St.,Akron,-1,200,32,63,0.508,3,9,0.333,5,7,0.714,7,18,25,14,6,1,12,20,72,71.33,100.95
2022-12-11,Akron,Jackson St.,1,200,28,52,0.538,11,28,0.393,18,21,0.857,5,20,25,19,7,4,9,10,85,65.97,128.84
2022-12-11,Tarleton St.,Central Florida,-1,200,18,45,0.4,3,12,0.25,10,13,0.769,5,18,23,7,3,0,15,19,49,61.17,80.1
2022-12-11,Central Florida,Tarleton St.,1,200,26,50,0.52,11,23,0.478,12,18,0.667,9,20,29,15,7,5,12,16,75,61.55,121.85
2022-12-11,Central Connecticut,Fordham,-1,200,28,62,0.452,7,17,0.412,14,15,0.933,8,9,17,8,7,2,9,18,77,70.12,109.8
2022-12-11,Fordham,Central Connecticut,1,200,30,53,0.566,12,24,0.5,18,21,0.857,11,23,34,17,5,6,17,18,90,68.97,130.48
2022-12-11,Bowling Green State,Hampton,-1,200,29,68,0.426,12,33,0.364,16,25,0.64,9,32,41,20,8,5,6,25,86,76.88,111.87
2022-12-11,Hampton,Bowling Green State,1,200,20,55,0.364,9,20,0.45,23,35,0.657,4,30,34,9,2,9,10,21,72,77.62,92.75
2022-12-11,Bryant,Manhattan,-1,225,36,68,0.529,7,24,0.292,25,33,0.758,9,35,44,18,4,2,19,22,104,93.67,111.02
2022-12-11,Manhattan,Bryant,1,225,31,77,0.403,11,33,0.333,24,35,0.686,7,25,32,14,10,2,11,28,97,97.62,99.36
2022-12-11,Howard,VCU,-1,200,22,57,0.386,6,18,0.333,10,14,0.714,11,24,35,9,9,3,17,19,60,69.65,86.15
2022-12-11,VCU,Howard,1,200,24,52,0.462,5,21,0.238,17,27,0.63,6,21,27,12,12,8,13,12,70,71.83,97.46
2022-12-11,St. Bonaventure,Iona,-1,200,24,62,0.387,5,14,0.357,4,7,0.571,12,21,33,12,13,4,20,15,57,73.33,77.74
2022-12-11,Iona,St. Bonaventure,1,200,27,54,0.5,6,19,0.316,12,20,0.6,6,26,32,21,7,6,17,9,72,74.5,96.64
2022-12-11,Maine,Merrimack,-1,200,19,54,0.352,1,16,0.063,11,12,0.917,8,18,26,11,15,0,13,8,50,64.7,77.28
2022-12-11,Merrimack,Maine,1,200,19,44,0.432,4,21,0.19,5,8,0.625,5,24,29,10,7,7,23,12,47,65.8,71.43
2022-12-11,Eastern Michigan,Niagara,-1,200,24,54,0.444,7,16,0.438,5,6,0.833,4,20,24,8,4,3,5,15,60,57.85,103.72
2022-12-11,Niagara,Eastern Michigan,1,200,25,50,0.5,6,19,0.316,11,15,0.733,3,27,30,9,3,1,7,10,67,61.12,109.61
2022-12-11,Siena,Delaware,-1,200,23,53,0.434,4,13,0.308,14,19,0.737,6,25,31,7,4,8,16,21,64,72.03,88.86
2022-12-11,Delaware,Siena,1,200,26,49,0.531,3,10,0.3,20,28,0.714,1,20,21,10,11,3,8,14,75,69.3,108.23
2022-12-11,Coppin St.,East Carolina,-1,200,27,54,0.5,9,19,0.474,12,16,0.75,7,17,24,14,10,2,12,22,75,66.6,112.61
2022-12-11,East Carolina,Coppin St.,1,200,30,56,0.536,4,18,0.222,20,29,0.69,12,20,32,19,7,3,12,18,84,69.78,120.39
2022-12-11,NJIT,Fairleigh Dickinson,-1,200,25,54,0.463,7,21,0.333,14,19,0.737,6,22,28,14,6,4,12,21,71,69.03,102.86
2022-12-11,Fairleigh Dickinson,NJIT,1,200,23,56,0.411,6,20,0.3,21,30,0.7,13,27,40,11,7,2,15,18,73,72.25,101.04
2022-12-11,East Tennessee St.,Morehead St.,-1,200,23,52,0.442,4,17,0.235,7,13,0.538,7,16,23,13,5,5,9,14,57,60.17,94.72
2022-12-11,Morehead St.,East Tennessee St.,1,200,22,47,0.468,5,18,0.278,12,18,0.667,9,23,32,11,5,6,10,14,61,56.55,107.87
2022-12-11,Prairie View A&M,Northwestern,-1,200,18,62,0.29,8,28,0.286,7,15,0.467,16,28,44,10,4,2,15,23,51,68.12,74.86
2022-12-11,Northwestern,Prairie View A&M,1,200,18,61,0.295,8,29,0.276,17,23,0.739,13,31,44,15,4,8,7,16,61,65.92,92.53
2022-12-11,Oklahoma St.,Virginia Tech,-1,200,22,55,0.4,7,24,0.292,14,19,0.737,10,27,37,14,6,7,16,21,65,70.03,92.82
2022-12-11,Virginia Tech,Oklahoma St.,1,200,22,57,0.386,7,20,0.35,19,24,0.792,9,23,32,12,11,3,10,18,70,69.4,100.86
2022-12-11,Ohio,Youngstown St.,-1,199,33,62,0.532,9,20,0.45,6,10,0.6,13,26,39,16,7,3,15,15,81,68.75,117.82
2022-12-11,Youngstown St.,Ohio,1,199,27,68,0.397,11,26,0.423,14,15,0.933,13,15,28,14,7,2,9,12,79,71.12,111.07
2022-12-11,Incarnate Word,Kansas St.,-1,200,19,50,0.38,7,14,0.5,5,8,0.625,4,19,23,14,3,2,19,12,50,68.8,72.67
2022-12-11,Kansas St.,Incarnate Word,1,200,39,66,0.591,12,26,0.462,8,14,0.571,9,28,37,26,11,0,8,9,98,71.65,136.78
2022-12-11,Chicago St.,Tennessee Martin,-1,224,30,64,0.469,8,29,0.276,6,12,0.5,10,22,32,16,5,3,16,17,74,75.7,97.75
2022-12-11,Tennessee Martin,Chicago St.,1,225,27,61,0.443,8,24,0.333,13,18,0.722,11,21,32,16,9,3,13,14,75,71.55,104.82
2022-12-11,Lipscomb,Tennessee St.,-1,200,31,52,0.596,11,25,0.44,12,17,0.706,5,21,26,14,6,3,25,14,85,80.08,106.15
2022-12-11,Tennessee St.,Lipscomb,1,200,32,62,0.516,10,19,0.526,16,17,0.941,5,17,22,13,9,0,14,17,90,79.08,113.82
2022-12-11,New Mexico St.,Duquesne,-1,200,26,58,0.448,5,17,0.294,16,21,0.762,13,27,40,13,9,2,13,18,73,67.97,107.39
2022-12-11,Duquesne,New Mexico St.,1,200,18,55,0.327,4,25,0.16,20,26,0.769,11,19,30,10,8,2,13,19,60,69.35,86.52
2022-12-11,Marquette,Notre Dame,-1,200,32,67,0.478,6,23,0.261,9,13,0.692,12,24,36,13,3,3,3,12,79,64.17,123.1
2022-12-11,Notre Dame,Marquette,1,200,23,55,0.418,10,25,0.4,8,12,0.667,8,20,28,13,1,4,8,16,64,60.7,105.44
2022-12-11,Indiana St.,Southern Indiana,-1,225,33,65,0.508,8,29,0.276,11,19,0.579,6,30,36,13,4,1,17,26,85,85.03,99.97
2022-12-11,Southern Indiana,Indiana St.,1,225,28,70,0.4,14,31,0.452,18,31,0.581,12,27,39,10,9,3,12,18,88,84.72,103.87
2022-12-11,Navy,Towson,-1,225,29,62,0.468,7,22,0.318,6,8,0.75,9,21,30,14,8,0,13,20,71,69.8,101.72
2022-12-11,Towson,Navy,1,225,23,53,0.434,6,20,0.3,17,24,0.708,10,22,32,15,7,2,17,16,69,71.4,96.64
2022-12-11,UC Riverside,Idaho,-1,200,29,59,0.492,8,22,0.364,10,16,0.625,7,22,29,11,3,1,7,25,76,66.6,114.11
2022-12-11,Idaho,UC Riverside,1,200,23,43,0.535,6,12,0.5,22,31,0.71,3,22,25,8,3,0,10,19,74,64.72,114.33
2022-12-11,Wisconsin,Iowa,-1,225,33,65,0.508,6,22,0.273,6,11,0.545,4,29,33,17,12,1,11,18,78,77.22,101.0
2022-12-11,Iowa,Wisconsin,1,225,27,64,0.422,7,27,0.259,14,17,0.824,9,31,40,18,8,2,15,16,75,78.08,96.06
2022-12-11,Seton Hall,Rutgers,-1,200,15,44,0.341,5,21,0.238,10,18,0.556,8,22,30,9,12,4,14,20,45,58.55,76.86
2022-12-11,Rutgers,Seton Hall,1,200,14,43,0.326,5,17,0.294,10,11,0.909,6,24,30,11,6,3,18,16,43,60.23,71.4
2022-12-11,Presbyterian,South Carolina,-1,200,24,46,0.522,5,13,0.385,4,7,0.571,4,19,23,11,3,2,11,13,57,56.33,101.2
2022-12-11,South Carolina,Presbyterian,1,200,27,55,0.491,8,22,0.364,6,10,0.6,9,15,24,10,5,2,6,9,68,56.75,119.82
2022-12-11,Massachusetts,Hofstra,-1,200,30,66,0.455,5,14,0.357,6,14,0.429,12,29,41,14,10,4,12,13,71,72.65,97.73
2022-12-11,Hofstra,Massachusetts,1,200,21,61,0.344,9,31,0.29,5,6,0.833,7,21,28,16,8,5,16,15,56,72.85,76.87
2022-12-11,Oregon St.,Texas A&M,-1,200,19,52,0.365,9,28,0.321,7,11,0.636,5,17,22,12,7,3,12,18,54,64.22,84.08
2022-12-11,Texas A&M,Oregon St.,1,200,22,50,0.44,9,23,0.391,19,25,0.76,10,27,37,16,7,1,11,9,72,62.88,114.51
2022-12-11,Saint Francis,Hawaii,-1,200,26,60,0.433,5,18,0.278,9,12,0.75,6,21,27,6,2,4,10,16,66,69.7,94.69
2022-12-11,Hawaii,Saint Francis,1,200,34,63,0.54,11,20,0.55,11,16,0.688,9,26,35,19,6,4,5,14,90,66.6,135.14
2022-12-12,Rice,Texas,-1,225,30,69,0.435,9,28,0.321,12,17,0.706,11,22,33,17,6,1,15,24,81,81.08,99.91
2022-12-12,Texas,Rice,1,225,32,64,0.5,5,22,0.227,18,27,0.667,12,26,38,16,9,3,14,20,87,78.83,110.37
2022-12-12,Northern Illinois,Gonzaga,-1,200,24,56,0.429,5,22,0.227,14,17,0.824,10,19,29,6,3,2,14,19,67,68.08,98.42
2022-12-12,Gonzaga,Northern Illinois,1,200,32,70,0.457,6,20,0.3,18,21,0.857,16,20,36,16,8,2,5,14,88,68.97,127.58
2022-12-12,UC San Diego,San Diego,-1,200,21,52,0.404,7,21,0.333,9,12,0.75,7,25,32,13,4,2,19,13,58,69.7,83.21
2022-12-12,San Diego,UC San Diego,1,200,32,62,0.516,13,25,0.52,7,12,0.583,5,21,26,19,9,4,5,15,84,67.7,124.08
2022-12-12,South Alabama,Alabama A&M,-1,200,30,58,0.517,14,31,0.452,4,9,0.444,6,26,32,18,4,5,11,10,78,67.28,115.94
2022-12-12,Alabama A&M,South Alabama,1,200,26,59,0.441,9,19,0.474,10,10,1.0,3,19,22,12,6,2,7,13,71,67.75,104.8
2022-12-12,Kennesaw St.,San Diego St.,-1,200,17,49,0.347,8,23,0.348,12,20,0.6,5,18,23,12,9,2,20,25,54,73.5,73.47
2022-12-12,San Diego St.,Kennesaw St.,1,200,31,61,0.508,8,24,0.333,18,25,0.72,9,27,36,21,13,3,12,21,88,75.88,115.98
2022-12-12,Sacred Heart,Stony Brook,-1,200,23,63,0.365,11,34,0.324,7,8,0.875,11,24,35,16,4,3,14,17,64,69.8,91.69
2022-12-12,Stony Brook,Sacred Heart,1,199,25,60,0.417,9,28,0.321,12,14,0.857,7,26,33,13,10,2,6,11,71,65.65,108.15
2022-12-12,Yale,Fairfield,-1,200,28,57,0.491,6,21,0.286,15,20,0.75,15,19,34,10,8,3,13,22,77,64.5,119.38
2022-12-12,Fairfield,Yale,1,200,17,44,0.386,6,20,0.3,24,35,0.686,12,14,26,8,6,2,14,19,64,62.62,102.2
2022-12-12,Columbia,Lafayette,-1,200,20,51,0.392,5,15,0.333,12,16,0.75,10,35,45,9,5,1,15,12,57,63.6,89.62
2022-12-12,Lafayette,Columbia,1,200,19,58,0.328,7,33,0.212,0,6,0.0,3,21,24,13,7,5,9,13,45,66.85,67.31
2022-12-12,Monmouth,Syracuse,-1,200,27,57,0.474,9,23,0.391,8,10,0.8,10,15,25,19,6,4,13,26,71,64.75,109.65
2022-12-12,Syracuse,Monmouth,1,200,28,55,0.509,8,15,0.533,22,28,0.786,11,19,30,14,9,5,10,6,86,67.3,127.79
2022-12-12,South Florida,Northern Iowa,-1,200,28,56,0.5,10,25,0.4,6,13,0.462,6,23,29,11,8,1,12,16,72,68.17,105.61
2022-12-12,Northern Iowa,South Florida,1,200,25,49,0.51,6,18,0.333,13,16,0.813,3,21,24,11,5,2,16,17,69,69.6,99.14
2022-12-12,Liberty,Oral Roberts,-1,200,24,48,0.5,13,27,0.481,9,10,0.9,2,23,25,14,6,3,19,17,70,69.75,100.36
2022-12-12,Oral Roberts,Liberty,1,200,30,62,0.484,11,28,0.393,13,15,0.867,8,20,28,11,12,7,8,13,84,69.12,121.52
2022-12-12,Arizona St.,Creighton,-1,200,27,64,0.422,11,24,0.458,8,15,0.533,12,30,42,13,3,3,9,21,73,68.12,107.16
2022-12-12,Creighton,Arizona St.,1,200,23,62,0.371,11,27,0.407,14,19,0.737,10,25,35,16,4,6,7,17,71,68.03,104.37
2022-12-12,San Francisco,New Mexico,-1,200,23,60,0.383,9,29,0.31,9,13,0.692,10,23,33,13,7,0,10,17,64,66.17,96.71
2022-12-12,New Mexico,San Francisco,1,200,25,57,0.439,3,11,0.273,14,18,0.778,9,24,33,10,7,2,10,16,67,66.55,100.68
2022-12-13,Memphis,Alabama,-1,200,34,79,0.43,1,12,0.083,19,25,0.76,13,21,34,10,13,2,10,28,88,87.88,100.14
