date,team,opponent,location_value,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,possessions,raw_off_eff
2023-12-09,Minnesota,Florida Gulf Coast,1,200,31,68,0.456,10,28,0.357,5,5,1.0,9,25,34,23,7,4,6,12,77,67.38,114.29
2023-12-09,Valparaiso,Virginia Tech,-1,200,21,52,0.404,3,24,0.125,5,8,0.625,4,16,20,10,9,2,14,15,50,65.8,75.99
2023-12-09,Virginia Tech,Valparaiso,1,200,23,53,0.434,10,27,0.37,15,18,0.833,12,25,37,18,5,1,14,10,71,63.55,111.72
2023-12-09,Kansas St.,LSU,-1,200,26,55,0.473,8,24,0.333,15,22,0.682,12,22,34,15,8,5,17,15,75,70.45,106.46
2023-12-09,LSU,Kansas St.,1,200,22,53,0.415,6,20,0.3,10,15,0.667,5,18,23,10,10,3,15,17,60,70.12,85.56
2023-12-09,Towson,UMBC,-1,200,35,67,0.522,11,26,0.423,8,13,0.615,13,24,37,14,7,3,10,13,89,70.17,126.83
2023-12-09,UMBC,Towson,1,200,28,56,0.5,6,21,0.286,11,13,0.846,2,16,18,12,7,3,9,12,73,69.17,105.53
2023-12-09,American,VMI,-1,200,26,49,0.531,8,22,0.364,17,22,0.773,8,23,31,12,4,2,12,20,77,63.45,121.36
2023-12-09,VMI,American,1,200,23,59,0.39,9,25,0.36,14,18,0.778,10,15,25,10,4,1,9,19,69,66.55,103.68
2023-12-09,Youngstown St.,Western Michigan,-1,200,29,66,0.439,10,27,0.37,4,8,0.5,10,27,37,15,5,3,11,15,72,70.8,101.69
2023-12-09,Western Michigan,Youngstown St.,1,200,25,60,0.417,7,25,0.28,11,21,0.524,10,23,33,14,5,4,9,16,68,68.97,98.59
2023-12-09,Auburn,Indiana,-1,200,35,72,0.486,14,29,0.483,20,23,0.87,9,27,36,25,8,3,2,21,104,75.92,136.98
2023-12-09,Indiana,Auburn,1,200,24,56,0.429,6,17,0.353,22,29,0.759,7,25,32,14,2,4,11,22,76,73.78,103.02
2023-12-09,Le Moyne,Binghamton,-1,200,25,63,0.397,12,29,0.414,17,21,0.81,9,16,25,15,4,4,6,16,79,69.97,112.9
2023-12-09,Binghamton,Le Moyne,1,200,32,63,0.508,12,24,0.5,15,18,0.833,12,26,38,23,3,6,8,16,91,67.55,134.72
2023-12-09,Western Kentucky,Buffalo,-1,200,29,66,0.439,6,25,0.24,18,29,0.621,14,28,42,20,13,4,15,14,82,80.78,101.52
2023-12-09,Buffalo,Western Kentucky,1,200,26,71,0.366,5,34,0.147,8,10,0.8,11,26,37,15,11,4,15,17,65,79.75,81.5
2023-12-09,Wofford,Coastal Carolina,-1,199,31,69,0.449,17,44,0.386,9,14,0.643,17,21,38,28,4,2,6,12,88,64.65,136.12
2023-12-09,Coastal Carolina,Wofford,1,200,29,63,0.46,9,24,0.375,13,16,0.813,10,23,33,11,3,4,8,17,80,68.6,116.62
2023-12-09,Miami OH,Davidson,-1,200,19,51,0.373,9,28,0.321,14,16,0.875,3,19,22,13,4,0,11,16,61,66.6,91.59
2023-12-09,Davidson,Miami OH,1,200,30,62,0.484,5,24,0.208,14,14,1.0,12,29,41,12,8,2,8,13,79,64.65,122.2
2023-12-09,Longwood,Delaware St.,-1,200,24,53,0.453,8,17,0.471,6,11,0.545,8,24,32,16,7,1,23,12,62,73.22,84.67
2023-12-09,Delaware St.,Longwood,1,200,26,63,0.413,2,11,0.182,7,8,0.875,8,22,30,14,12,2,15,12,61,73.8,82.66
2023-12-09,Southern Indiana,Indiana St.,-1,200,21,58,0.362,4,19,0.211,8,12,0.667,3,24,27,6,7,5,15,17,54,75.7,71.33
2023-12-09,Indiana St.,Southern Indiana,1,200,35,71,0.493,14,36,0.389,14,16,0.875,11,35,46,27,6,2,10,14,98,77.6,126.29
2023-12-09,Cleveland St.,Kent St.,-1,200,31,66,0.47,8,23,0.348,7,18,0.389,11,14,25,10,12,2,10,24,77,73.55,104.69
2023-12-09,Kent St.,Cleveland St.,1,200,31,56,0.554,5,14,0.357,16,27,0.593,15,27,42,16,6,2,19,18,83,72.83,113.97
2023-12-09,La Salle,Lafayette,-1,200,22,62,0.355,15,37,0.405,8,9,0.889,7,26,33,14,12,0,10,11,67,69.28,96.72
2023-12-09,Lafayette,La Salle,1,200,20,57,0.351,6,22,0.273,5,5,1.0,7,30,37,9,6,6,15,11,51,67.38,75.7
2023-12-09,Grand Canyon,Liberty,-1,200,22,49,0.449,4,15,0.267,21,27,0.778,10,26,36,8,6,7,14,17,69,65.83,104.82
2023-12-09,Liberty,Grand Canyon,1,200,24,63,0.381,6,25,0.24,10,16,0.625,13,19,32,12,6,2,8,19,64,65.6,97.56
2023-12-09,Georgia St.,Mercer,-1,200,24,55,0.436,5,16,0.313,7,9,0.778,6,17,23,10,7,3,5,11,60,58.27,102.96
2023-12-09,Mercer,Georgia St.,1,200,26,53,0.491,5,17,0.294,7,9,0.778,8,25,33,14,4,3,12,14,64,61.27,104.45
2023-12-09,Portland,North Dakota,-1,200,28,58,0.483,10,30,0.333,17,22,0.773,3,24,27,13,8,0,6,20,83,71.45,116.17
2023-12-09,North Dakota,Portland,1,200,23,60,0.383,8,29,0.276,18,21,0.857,10,25,35,12,3,1,14,15,72,73.97,97.33
2023-12-09,Georgia Southern,North Florida,-1,200,22,58,0.379,9,27,0.333,3,11,0.273,8,28,36,10,7,6,17,18,56,72.22,77.54
2023-12-09,North Florida,Georgia Southern,1,200,20,64,0.313,8,35,0.229,16,22,0.727,13,31,44,9,10,4,9,10,64,70.45,90.84
2023-12-09,Bethune Cookman,South Carolina St.,-1,200,29,67,0.433,7,22,0.318,15,21,0.714,9,21,30,14,13,3,8,22,80,75.97,105.3
2023-12-09,South Carolina St.,Bethune Cookman,1,200,22,64,0.344,3,16,0.188,24,34,0.706,19,28,47,12,3,7,18,19,71,79.15,89.7
2023-12-09,Colgate,Vermont,-1,200,30,56,0.536,8,15,0.533,9,12,0.75,7,21,28,8,4,2,8,12,77,62.7,122.81
2023-12-09,Vermont,Colgate,1,200,27,54,0.5,8,25,0.32,9,11,0.818,5,20,25,13,5,3,9,13,71,63.23,112.3
2023-12-09,UAB,Arkansas St.,-1,200,25,57,0.439,6,24,0.25,12,16,0.75,9,26,35,14,5,5,13,13,68,68.6,99.13
2023-12-09,Arkansas St.,UAB,1,200,33,65,0.508,13,30,0.433,8,11,0.727,8,23,31,21,10,3,5,14,87,67.22,129.42
2023-12-09,Louisiana,Louisiana Tech,-1,200,26,56,0.464,8,21,0.381,7,11,0.636,5,16,21,12,14,3,16,26,67,72.22,92.77
2023-12-09,Louisiana Tech,Louisiana,1,200,21,49,0.429,6,19,0.316,24,37,0.649,16,22,38,12,9,3,19,16,72,69.58,103.49
2023-12-09,Northwestern St.,Southern Mississippi,-1,200,27,59,0.458,11,27,0.407,9,16,0.563,11,13,24,14,9,3,11,18,74,66.6,111.11
2023-12-09,Southern Mississippi,Northwestern St.,1,200,30,61,0.492,5,19,0.263,18,20,0.9,15,23,38,19,7,4,14,15,83,69.5,119.42
2023-12-09,Idaho St.,Southern Utah,-1,200,31,54,0.574,5,14,0.357,7,12,0.583,7,21,28,11,4,2,18,17,74,70.7,104.67
2023-12-09,Southern Utah,Idaho St.,1,200,33,62,0.532,4,19,0.211,12,17,0.706,6,17,23,16,8,0,8,16,82,72.08,113.77
2023-12-09,Marist,Dartmouth,-1,200,22,50,0.44,10,28,0.357,9,13,0.692,2,29,31,14,4,5,11,18,63,65.17,96.66
2023-12-09,Dartmouth,Marist,1,200,19,48,0.396,7,23,0.304,8,13,0.615,5,25,30,7,4,1,14,17,53,63.17,83.89
2023-12-09,Alabama A&M,Georgia Tech,-1,200,16,58,0.276,2,20,0.1,15,20,0.75,7,16,23,4,12,4,7,20,49,67.5,72.59
2023-12-09,Georgia Tech,Alabama A&M,1,200,24,56,0.429,8,28,0.286,14,22,0.636,19,32,51,15,3,2,19,14,70,66.45,105.34
2023-12-09,Northern Arizona,Incarnate Word,-1,200,28,59,0.475,9,24,0.375,11,13,0.846,2,20,22,15,6,1,6,18,76,69.17,109.87
2023-12-09,Incarnate Word,Northern Arizona,1,200,24,50,0.48,8,22,0.364,19,26,0.731,5,24,29,11,5,0,12,14,75,69.35,108.15
2023-12-09,Kansas City,Lindenwood,-1,200,21,49,0.429,14,28,0.5,16,25,0.64,10,24,34,15,3,3,14,24,72,64.88,110.98
2023-12-09,Lindenwood,Kansas City,1,200,20,51,0.392,5,16,0.313,22,29,0.759,9,17,26,8,8,2,12,22,67,67.78,98.86
2023-12-09,Santa Clara,New Mexico,-1,200,22,51,0.431,6,17,0.353,26,30,0.867,7,19,26,16,5,4,25,23,76,83.25,91.29
2023-12-09,New Mexico,Santa Clara,1,200,33,64,0.516,4,16,0.25,23,33,0.697,11,21,32,12,18,2,15,25,93,83.67,111.14
2023-12-09,Marshall,Ohio,-1,200,26,53,0.491,8,18,0.444,14,26,0.538,4,31,35,9,10,7,15,14,74,76.35,96.92
2023-12-09,Ohio,Marshall,1,200,25,69,0.362,6,26,0.231,13,15,0.867,11,28,39,10,6,5,13,19,69,78.12,88.32
2023-12-09,North Carolina Central,Radford,-1,200,30,66,0.455,5,17,0.294,9,16,0.563,11,16,27,5,6,3,9,23,74,71.6,103.35
2023-12-09,Radford,North Carolina Central,1,200,26,55,0.473,8,22,0.364,22,26,0.846,12,25,37,15,5,10,13,16,82,68.35,119.97
2023-12-09,Siena,St. Bonaventure,-1,200,21,55,0.382,6,21,0.286,8,15,0.533,7,21,28,10,2,4,14,16,56,69.12,81.01
2023-12-09,St. Bonaventure,Siena,1,200,32,58,0.552,10,24,0.417,15,20,0.75,8,25,33,13,7,4,6,15,89,65.5,135.88
2023-12-09,Drexel,West Virginia,-1,200,26,62,0.419,5,22,0.227,3,4,0.75,12,23,35,9,6,1,16,11,60,67.9,88.37
2023-12-09,West Virginia,Drexel,1,200,28,58,0.483,7,17,0.412,3,5,0.6,9,19,28,17,6,5,12,10,66,63.38,104.14
2023-12-09,UNC Asheville,Western Carolina,-1,200,21,56,0.375,9,20,0.45,12,14,0.857,5,18,23,13,3,1,10,12,63,67.65,93.13
2023-12-09,Western Carolina,UNC Asheville,1,200,32,58,0.552,10,22,0.455,4,8,0.5,7,24,31,14,7,2,10,17,78,64.8,120.37
2023-12-09,Milwaukee,UC Davis,-1,200,31,53,0.585,6,19,0.316,13,17,0.765,4,23,27,13,3,3,16,23,81,73.08,110.85
2023-12-09,UC Davis,Milwaukee,1,200,26,58,0.448,3,18,0.167,24,31,0.774,9,14,23,11,8,4,12,17,79,75.72,104.32
2023-12-09,Mount St. Mary's,Loyola MD,-1,200,26,51,0.51,8,17,0.471,17,23,0.739,5,19,24,16,12,5,13,21,77,69.92,110.12
2023-12-09,Loyola MD,Mount St. Mary's,1,200,22,48,0.458,5,15,0.333,15,20,0.75,8,21,29,12,7,4,20,20,64,69.5,92.09
2023-12-09,Cal St. Fullerton,Sacramento St.,-1,200,20,43,0.465,3,10,0.3,19,28,0.679,4,17,21,6,7,5,15,19,62,67.3,92.12
2023-12-09,Sacramento St.,Cal St. Fullerton,1,200,20,51,0.392,6,23,0.261,14,19,0.737,12,22,34,9,8,3,17,23,60,65.03,92.27
2023-12-09,New Orleans,San Jose St.,-1,204,33,73,0.452,7,19,0.368,9,14,0.643,13,26,39,12,5,3,12,20,82,78.65,104.26
2023-12-09,San Jose St.,New Orleans,1,200,33,63,0.524,9,26,0.346,12,25,0.48,8,24,32,21,9,2,8,12,87,74.88,116.19
2023-12-09,Eastern Washington,Air Force,-1,200,24,46,0.522,10,18,0.556,15,18,0.833,5,25,30,16,8,9,20,21,73,69.55,104.96
2023-12-09,Air Force,Eastern Washington,1,200,22,57,0.386,11,29,0.379,13,17,0.765,9,16,25,14,11,4,15,20,68,71.08,95.67
2023-12-09,Coppin St.,George Washington,-1,200,20,77,0.26,2,22,0.091,3,4,0.75,14,19,33,8,9,6,9,12,45,73.9,60.89
2023-12-09,George Washington,Coppin St.,1,200,28,61,0.459,9,25,0.36,11,14,0.786,9,35,44,20,6,8,17,7,76,75.65,100.46
2023-12-09,Ohio St.,Penn St.,-1,200,27,60,0.45,11,26,0.423,15,22,0.682,13,28,41,21,2,3,15,18,80,72.45,110.42
2023-12-09,Penn St.,Ohio St.,1,200,31,65,0.477,10,24,0.417,11,19,0.579,12,18,30,11,10,1,8,18,83,70.03,118.53
2023-12-09,Canisius,Pittsburgh,-1,200,26,49,0.531,9,24,0.375,10,10,1.0,3,21,24,14,3,1,14,15,71,64.75,109.65
2023-12-09,Pittsburgh,Canisius,1,200,31,58,0.534,12,24,0.5,8,12,0.667,6,18,24,16,8,1,8,8,82,65.7,124.81
2023-12-09,Fairfield,Sacred Heart,-1,200,20,50,0.4,8,20,0.4,19,22,0.864,7,27,34,12,6,2,15,15,67,68.45,97.88
2023-12-09,Sacred Heart,Fairfield,1,200,19,54,0.352,5,21,0.238,14,18,0.778,7,19,26,11,10,5,12,17,57,67.55,84.38
2023-12-09,Bryant,Stony Brook,-1,200,24,61,0.393,11,33,0.333,16,19,0.842,9,22,31,13,8,0,15,18,75,76.03,98.65
2023-12-09,Stony Brook,Bryant,1,200,26,56,0.464,16,30,0.533,18,28,0.643,7,27,34,17,7,3,14,19,86,76.3,112.71
2023-12-09,Cincinnati,Xavier,-1,200,32,74,0.432,5,23,0.217,10,16,0.625,13,25,38,15,4,7,11,21,79,79.6,99.25
2023-12-09,Xavier,Cincinnati,1,200,27,65,0.415,8,17,0.471,22,26,0.846,9,28,37,20,7,3,8,19,84,76.35,110.02
2023-12-09,Drake,Nevada,-1,200,27,62,0.435,10,30,0.333,8,10,0.8,6,29,35,19,11,1,10,21,72,70.75,101.77
2023-12-09,Nevada,Drake,1,200,19,51,0.373,6,25,0.24,9,18,0.5,6,30,36,9,2,3,18,15,53,71.55,74.07
2023-12-09,Pacific,Fresno St.,-1,200,22,58,0.379,7,25,0.28,5,12,0.417,6,12,18,6,4,1,7,10,56,64.7,86.55
2023-12-09,Fresno St.,Pacific,1,200,33,51,0.647,16,28,0.571,7,14,0.5,5,30,35,22,5,3,8,10,89,60.65,146.74
2023-12-09,Western Illinois,Green Bay,-1,200,28,50,0.56,5,10,0.5,7,11,0.636,9,24,33,23,0,6,11,12,68,57.23,118.83
2023-12-09,Green Bay,Western Illinois,1,200,21,60,0.35,7,36,0.194,10,13,0.769,13,13,26,6,7,1,5,15,59,58.17,101.42
2023-12-09,Norfolk St.,Illinois St.,-1,200,18,50,0.36,7,19,0.368,21,26,0.808,8,23,31,6,8,7,12,24,64,66.35,96.46
2023-12-09,Illinois St.,Norfolk St.,1,200,16,51,0.314,5,27,0.185,21,29,0.724,12,24,36,10,8,3,13,20,58,65.78,88.18
2023-12-09,Southeast Missouri,Purdue Fort Wayne,-1,200,30,59,0.508,6,21,0.286,14,18,0.778,6,26,32,11,2,2,16,25,80,77.55,103.16
2023-12-09,Purdue Fort Wayne,Southeast Missouri,1,200,28,52,0.538,7,14,0.5,26,41,0.634,6,22,28,14,8,2,9,15,89,74.47,119.5
2023-12-09,Akron,Northern Kentucky,-1,200,32,55,0.582,8,22,0.364,5,9,0.556,6,17,23,18,3,1,13,18,77,66.28,116.18
2023-12-09,Northern Kentucky,Akron,1,200,29,60,0.483,4,15,0.267,14,24,0.583,11,18,29,12,9,1,8,15,76,68.4,111.11
2023-12-09,Cal St. Bakersfield,South Dakota,-1,200,30,68,0.441,3,17,0.176,10,16,0.625,16,18,34,14,3,0,8,24,73,67.6,107.99
2023-12-09,South Dakota,Cal St. Bakersfield,1,200,26,49,0.531,7,20,0.35,19,30,0.633,5,19,24,16,1,1,7,15,78,65.25,119.54
2023-12-09,South Dakota St.,Wichita St.,-1,200,28,63,0.444,12,33,0.364,11,13,0.846,7,33,40,15,10,4,12,16,79,74.17,106.5
2023-12-09,Wichita St.,South Dakota St.,1,200,22,70,0.314,11,27,0.407,14,20,0.7,15,27,42,13,5,7,12,14,69,76.5,90.2
2023-12-09,UCLA,Villanova,-1,200,22,60,0.367,7,19,0.368,5,6,0.833,9,23,32,13,4,6,10,18,56,63.85,87.71
2023-12-09,Villanova,UCLA,1,200,19,58,0.328,11,35,0.314,16,21,0.762,13,26,39,12,5,3,6,12,65,60.98,106.6
2023-12-09,Rutgers,Seton Hall,-1,200,23,56,0.411,12,24,0.5,12,16,0.75,8,29,37,14,3,10,9,23,70,64.6,108.36
2023-12-09,Seton Hall,Rutgers,1,200,22,61,0.361,3,20,0.15,16,27,0.593,16,21,37,9,4,6,7,14,63,64.83,97.18
2023-12-09,Idaho,Utah Tech,-1,200,20,53,0.377,10,30,0.333,13,15,0.867,8,22,30,15,7,4,8,14,63,60.12,104.78
2023-12-09,Utah Tech,Idaho,1,200,22,47,0.468,8,22,0.364,10,14,0.714,5,21,26,17,1,2,12,15,62,60.65,102.23
2023-12-09,Cal Poly,Weber St.,-1,200,18,41,0.439,5,12,0.417,9,11,0.818,2,26,28,6,5,2,22,17,50,66.22,75.5
2023-12-09,Weber St.,Cal Poly,1,200,26,61,0.426,10,26,0.385,16,19,0.842,10,21,31,15,12,1,7,13,78,67.03,116.37
2023-12-09,Loyola Marymount,UNLV,-1,200,27,61,0.443,7,17,0.412,17,24,0.708,11,26,37,12,3,5,9,15,78,70.4,110.8
2023-12-09,UNLV,Loyola Marymount,1,200,30,63,0.476,7,18,0.389,8,12,0.667,5,22,27,15,6,7,9,18,75,72.7,103.16
2023-12-09,UC San Diego,Pepperdine,-1,200,22,52,0.423,4,17,0.235,14,14,1.0,9,25,34,8,3,3,15,16,62,64.65,95.9
2023-12-09,Pepperdine,UC San Diego,1,200,26,58,0.448,6,14,0.429,10,18,0.556,12,15,27,15,5,6,7,15,68,61.55,110.48
2023-12-10,Colorado,Miami FL,-1,200,37,63,0.587,7,20,0.35,9,11,0.818,8,20,28,28,11,1,13,13,90,73.22,122.91
2023-12-10,Miami FL,Colorado,1,200,22,49,0.449,6,15,0.4,13,15,0.867,5,13,18,11,9,5,19,12,63,70.12,89.84
2023-12-10,Memphis,Texas A&M,-1,200,25,52,0.481,9,22,0.409,22,29,0.759,11,24,35,15,8,2,16,20,81,70.78,114.45
2023-12-10,Texas A&M,Memphis,1,200,25,64,0.391,6,33,0.182,19,24,0.792,15,18,33,13,13,1,12,21,75,72.4,103.59
2023-12-10,Mississippi,UCF,-1,200,20,45,0.444,6,15,0.4,24,34,0.706,6,22,28,11,8,6,15,23,70,70.15,99.79
2023-12-10,UCF,Mississippi,1,200,21,57,0.368,4,22,0.182,22,34,0.647,15,17,32,11,13,6,13,22,68,71.15,95.57
2023-12-10,Tennessee Tech,East Tennessee St.,-1,200,24,54,0.444,6,20,0.3,18,22,0.818,7,22,29,10,5,1,11,17,72,68.45,105.19
2023-12-10,East Tennessee St.,Tennessee Tech,1,200,24,61,0.393,7,24,0.292,18,21,0.857,10,23,33,12,7,11,11,19,73,71.97,101.42
2023-12-10,Princeton,Saint Joseph's,-1,200,26,55,0.473,16,38,0.421,2,6,0.333,10,17,27,13,1,1,12,16,70,59.85,116.96
2023-12-10,Saint Joseph's,Princeton,1,200,27,59,0.458,7,26,0.269,13,16,0.813,11,17,28,9,8,5,8,11,74,63.6,116.35
2023-12-10,North Texas,Fordham,-1,200,23,60,0.383,5,13,0.385,8,11,0.727,11,26,37,9,8,11,13,16,59,67.22,87.76
2023-12-10,Fordham,North Texas,1,200,23,60,0.383,8,21,0.381,6,12,0.5,11,25,36,14,6,5,12,12,60,66.7,89.96
2023-12-10,Brown,Providence,-1,200,20,52,0.385,7,18,0.389,7,11,0.636,3,19,22,11,12,2,14,16,54,68.22,79.15
2023-12-10,Providence,Brown,1,200,26,51,0.51,8,24,0.333,14,17,0.824,6,28,34,15,7,7,17,17,74,70.08,105.6
2023-12-10,Winthrop,Little Rock,-1,200,29,50,0.58,9,16,0.563,18,22,0.818,8,21,29,10,4,1,17,14,85,69.45,122.39
2023-12-10,Little Rock,Winthrop,1,200,26,60,0.433,9,21,0.429,7,13,0.538,12,15,27,16,9,4,13,16,68,67.17,101.23
2023-12-10,Prairie View A&M,Iowa St.,-1,200,19,57,0.333,7,19,0.368,11,13,0.846,10,11,21,11,14,3,29,30,56,82.17,68.15
2023-12-10,Iowa St.,Prairie View A&M,1,200,31,51,0.608,9,15,0.6,36,48,0.75,12,27,39,19,16,5,25,17,107,86.8,123.27
2023-12-10,Boston University,Wagner,-1,200,24,49,0.49,6,21,0.286,19,26,0.731,9,29,38,13,2,2,9,13,73,61.35,118.99
2023-12-10,Wagner,Boston University,1,200,20,58,0.345,7,26,0.269,12,14,0.857,7,16,23,12,6,0,5,18,59,62.65,94.17
2023-12-10,SIUE,Ball St.,-1,200,25,58,0.431,7,19,0.368,14,21,0.667,8,24,32,9,4,3,7,18,71,66.97,106.01
2023-12-10,Ball St.,SIUE,1,200,25,55,0.455,11,21,0.524,22,26,0.846,9,23,32,15,4,3,6,16,83,64.35,128.98
2023-12-10,Rhode Island,Charleston,-1,200,29,61,0.475,9,23,0.391,3,4,0.75,4,22,26,11,5,3,17,14,70,75.9,92.23
2023-12-10,Charleston,Rhode Island,1,200,34,67,0.507,10,23,0.435,7,13,0.538,10,26,36,16,10,3,11,10,85,74.17,114.59
2023-12-10,Detroit Mercy,Northwestern,-1,200,20,57,0.351,5,22,0.227,14,20,0.7,10,20,30,9,4,0,13,19,59,69.5,84.89
2023-12-10,Northwestern,Detroit Mercy,1,200,34,61,0.557,10,24,0.417,13,20,0.65,8,26,34,29,9,6,6,18,91,68.5,132.85
2023-12-10,Alcorn St.,VCU,-1,200,19,55,0.345,4,14,0.286,16,19,0.842,7,20,27,9,6,0,10,14,58,67.03,86.53
2023-12-10,VCU,Alcorn St.,1,200,29,60,0.483,17,39,0.436,11,13,0.846,9,25,34,22,8,7,11,16,86,68.17,126.15
2023-12-10,St. Thomas,Chicago St.,-1,200,24,52,0.462,13,31,0.419,5,7,0.714,6,20,26,19,5,2,10,12,66,59.33,111.25
2023-12-10,Chicago St.,St. Thomas,1,200,19,49,0.388,5,18,0.278,7,12,0.583,8,21,29,10,9,3,13,10,50,59.7,83.75
2023-12-10,Central Arkansas,Eastern Illinois,-1,200,24,57,0.421,13,29,0.448,12,12,1.0,8,23,31,17,6,3,16,17,73,70.7,103.25
2023-12-10,Eastern Illinois,Central Arkansas,1,200,24,59,0.407,7,20,0.35,15,22,0.682,11,22,33,12,13,3,10,15,70,68.45,102.26
2023-12-10,Morehead St.,North Alabama,-1,200,30,60,0.5,11,23,0.478,15,17,0.882,10,24,34,13,3,8,6,17,86,64.08,134.22
2023-12-10,North Alabama,Morehead St.,1,200,26,67,0.388,6,23,0.261,19,26,0.731,14,20,34,8,2,1,5,15,77,70.35,109.45
2023-12-10,Boston College,St. John's,-1,200,31,55,0.564,5,13,0.385,19,28,0.679,9,27,36,22,5,6,13,18,86,72.3,118.95
2023-12-10,St. John's,Boston College,1,200,31,77,0.403,4,19,0.211,14,16,0.875,17,16,33,16,10,3,8,22,80,75.6,105.82
2023-12-10,Michigan,Iowa,-1,200,29,60,0.483,9,24,0.375,23,28,0.821,11,26,37,17,5,6,12,16,90,74.3,121.13
2023-12-10,Iowa,Michigan,1,200,28,64,0.438,5,20,0.25,19,25,0.76,7,20,27,16,9,3,9,15,80,77.88,102.73
2023-12-10,Elon,UNC Greensboro,-1,200,25,69,0.362,8,26,0.308,15,20,0.75,6,24,30,12,7,1,7,16,73,79.5,91.82
2023-12-10,UNC Greensboro,Elon,1,200,28,61,0.459,10,28,0.357,16,20,0.8,8,30,38,17,4,5,10,18,82,72.5,113.1
2023-12-10,Long Beach St.,USC,-1,225,24,57,0.421,6,19,0.316,30,40,0.75,9,26,35,13,9,8,16,22,84,83.0,101.2
2023-12-10,USC,Long Beach St.,1,225,26,64,0.406,7,31,0.226,20,36,0.556,16,24,40,17,13,4,18,24,79,83.1,95.07
2023-12-10,Saint Francis,Iona,-1,200,17,55,0.309,4,23,0.174,16,24,0.667,12,28,40,12,8,8,14,18,54,68.4,78.95
2023-12-10,Iona,Saint Francis,1,200,19,55,0.345,5,20,0.25,18,25,0.72,7,26,33,14,9,6,9,20,61,68.88,88.57
2023-12-10,Tennessee St.,Lipscomb,-1,200,26,70,0.371,9,32,0.281,10,16,0.625,11,22,33,13,8,4,8,18,71,74.6,95.17
2023-12-10,Lipscomb,Tennessee St.,1,200,24,51,0.471,6,19,0.316,24,31,0.774,7,29,36,13,6,6,12,11,78,70.72,110.29
2023-12-10,Michigan St.,Nebraska,-1,200,27,61,0.443,8,17,0.471,8,9,0.889,6,21,27,14,5,2,9,13,70,68.28,102.53
2023-12-10,Nebraska,Michigan St.,1,200,27,54,0.5,10,23,0.435,13,15,0.867,4,24,28,16,5,4,8,11,77,65.12,118.23
2023-12-10,Tulsa,Oklahoma St.,-1,200,20,54,0.37,3,20,0.15,14,20,0.7,6,16,22,4,19,3,20,18,57,77.5,73.55
2023-12-10,Oklahoma St.,Tulsa,1,200,23,47,0.489,8,20,0.4,18,26,0.692,8,28,36,15,9,1,27,18,72,78.35,91.9
2023-12-10,Temple,Albany,-1,200,26,57,0.456,4,16,0.25,22,32,0.688,11,22,33,12,10,3,13,16,78,74.2,105.12
2023-12-10,Albany,Temple,1,200,27,62,0.435,5,24,0.208,14,18,0.778,10,23,33,16,8,6,16,22,73,76.55,95.36
2023-12-10,Grambling St.,Washington St.,-1,200,21,46,0.457,5,12,0.417,18,26,0.692,5,14,19,4,6,3,15,20,65,68.35,95.1
2023-12-10,Washington St.,Grambling St.,1,200,31,55,0.564,9,18,0.5,12,19,0.632,10,20,30,20,9,2,13,17,83,67.03,123.83
2023-12-11,Mississippi Valley St.,Gonzaga,-1,200,16,55,0.291,4,15,0.267,4,10,0.4,13,20,33,8,7,1,16,19,40,62.75,63.75
2023-12-11,Gonzaga,Mississippi Valley St.,1,200,27,57,0.474,5,24,0.208,19,28,0.679,13,27,40,21,11,6,8,14,78,65.3,119.45
2023-12-11,Northern Colorado,Texas A&M-Commerce,-1,250,33,64,0.516,10,27,0.37,23,29,0.793,7,32,39,19,6,3,13,19,99,83.78,118.17
2023-12-11,Texas A&M-Commerce,Northern Colorado,1,250,32,73,0.438,16,40,0.4,21,26,0.808,9,26,35,21,5,5,12,20,101,88.35,114.32
2023-12-11,Columbia,Fairleigh Dickinson,-1,200,30,56,0.536,13,29,0.448,14,20,0.7,6,19,25,18,6,1,10,16,87,69.5,125.18
2023-12-11,Fairleigh Dickinson,Columbia,1,200,29,61,0.475,13,35,0.371,12,15,0.8,9,17,26,17,8,3,11,18,83,70.12,118.36
2023-12-11,Stonehill,New Hampshire,-1,200,22,64,0.344,10,33,0.303,8,11,0.727,10,31,41,11,7,5,15,15,62,74.22,83.53
2023-12-11,New Hampshire,Stonehill,1,200,25,63,0.397,11,29,0.379,14,19,0.737,7,32,39,17,11,2,11,12,75,76.03,98.65
2023-12-11,Howard,Penn,-1,200,26,52,0.5,9,22,0.409,7,9,0.778,5,21,26,15,6,3,13,19,68,64.28,105.8
2023-12-11,Penn,Howard,1,200,24,58,0.414,12,31,0.387,18,23,0.783,13,20,33,15,2,1,8,11,78,63.92,122.02
2023-12-11,Yale,Quinnipiac,-1,200,26,58,0.448,7,20,0.35,14,17,0.824,9,26,35,10,7,1,12,15,73,69.08,105.68
2023-12-11,Quinnipiac,Yale,1,200,22,53,0.415,11,31,0.355,11,13,0.846,5,19,24,13,6,2,11,17,66,65.17,101.27
2023-12-11,Delaware,Robert Morris,-1,200,22,46,0.478,6,16,0.375,23,28,0.821,4,29,33,15,8,2,15,16,73,70.3,103.84
