date,team,opponent,location_value,neutral,game_url,game_id
2026-02-07,Eastern Kentucky,Stetson,1,0,,2026-02-07__Eastern Kentucky__Stetson
2026-02-07,Eastern Michigan,Appalachian St.,-1,0,,2026-02-07__Appalachian St.__Eastern Michigan
2026-02-07,Eastern Washington,Montana St.,-1,0,,2026-02-07__Eastern Washington__Montana St.
2026-02-07,Elon,Drexel,1,0,,2026-02-07__Drexel__Elon
2026-02-07,FIU,Western Kentucky,-1,0,,2026-02-07__FIU__Western Kentucky
2026-02-07,Fairfield,Marist,1,0,,2026-02-07__Fairfield__Marist
2026-02-07,Fairleigh Dickinson,Mercyhurst,1,0,,2026-02-07__Fairleigh Dickinson__Mercyhurst
2026-02-07,Florida,Texas A&M,-1,0,,2026-02-07__Florida__Texas A&M
2026-02-07,Florida A&M,Texas Southern,1,0,,2026-02-07__Florida A&M__Texas Southern
2026-02-07,Florida Gulf Coast,Bellarmine,-1,0,,2026-02-07__Bellarmine__Florida Gulf Coast
2026-02-07,Florida St.,Notre Dame,-1,0,,2026-02-07__Florida St.__Notre Dame
2026-02-07,Fordham,St. Bonaventure,1,0,,2026-02-07__Fordham__St. Bonaventure
2026-02-07,Fresno St.,Nevada,-1,0,,2026-02-07__Fresno St.__Nevada
2026-02-07,Gardner Webb,Presbyterian,-1,0,,2026-02-07__Gardner Webb__Presbyterian
2026-02-07,George Mason,Saint Joseph's,1,0,,2026-02-07__George Mason__Saint Joseph's
2026-02-07,George Washington,Duquesne,-1,0,,2026-02-07__Duquesne__George Washington
2026-02-07,Georgetown,Villanova,1,0,,2026-02-07__Georgetown__Villanova
2026-02-07,Georgia,LSU,-1,0,,2026-02-07__Georgia__LSU
2026-02-07,Georgia St.,Northern Illinois,1,0,,2026-02-07__Georgia St.__Northern Illinois
2026-02-07,Georgia Tech,Stanford,-1,0,,2026-02-07__Georgia Tech__Stanford
2026-02-07,Gonzaga,Oregon St.,-1,0,,2026-02-07__Gonzaga__Oregon St.
2026-02-07,Grambling St.,Alabama St.,1,0,,2026-02-07__Alabama St.__Grambling St.
2026-02-07,Grand Canyon,UNLV,-1,0,,2026-02-07__Grand Canyon__UNLV
2026-02-07,Green Bay,Detroit Mercy,1,0,,2026-02-07__Detroit Mercy__Green Bay
2026-02-07,Hampton,William & Mary,1,0,,2026-02-07__Hampton__William & Mary
2026-02-07,Harvard,Dartmouth,-1,0,,2026-02-07__Dartmouth__Harvard
2026-02-07,High Point,Radford,1,0,,2026-02-07__High Point__Radford
2026-02-07,Hofstra,Towson,1,0,,2026-02-07__Hofstra__Towson
2026-02-07,Holy Cross,Lehigh,1,0,,2026-02-07__Holy Cross__Lehigh
2026-02-07,Houston,BYU,-1,0,,2026-02-07__BYU__Houston
2026-02-07,Houston Christian,Southeastern Louisiana,-1,0,,2026-02-07__Houston Christian__Southeastern Louisiana
2026-02-07,Howard,South Carolina St.,1,0,,2026-02-07__Howard__South Carolina St.
2026-02-07,IU Indy,Cleveland St.,1,0,,2026-02-07__Cleveland St.__IU Indy
2026-02-07,Idaho,Montana,-1,0,,2026-02-07__Idaho__Montana
2026-02-07,Idaho St.,Northern Colorado,1,0,,2026-02-07__Idaho St.__Northern Colorado
2026-02-07,Illinois,Michigan St.,-1,0,,2026-02-07__Illinois__Michigan St.
2026-02-07,Incarnate Word,McNeese,-1,0,,2026-02-07__Incarnate Word__McNeese
2026-02-07,Indiana,Wisconsin,1,0,,2026-02-07__Indiana__Wisconsin
2026-02-07,Iona,Mount St. Mary's,1,0,,2026-02-07__Iona__Mount St. Mary's
2026-02-07,Iowa St.,Baylor,1,0,,2026-02-07__Baylor__Iowa St.
2026-02-07,Jackson St.,Mississippi Valley St.,-1,0,,2026-02-07__Jackson St.__Mississippi Valley St.
2026-02-07,Jacksonville,West Georgia,-1,0,,2026-02-07__Jacksonville__West Georgia
2026-02-07,Jacksonville St.,Kennesaw St.,1,0,,2026-02-07__Jacksonville St.__Kennesaw St.
2026-02-07,James Madison,Toledo,1,0,,2026-02-07__James Madison__Toledo
2026-02-07,Kansas,Utah,1,0,,2026-02-07__Kansas__Utah
2026-02-07,Kansas St.,TCU,-1,0,,2026-02-07__Kansas St.__TCU
2026-02-07,Kennesaw St.,Jacksonville St.,-1,0,,2026-02-07__Jacksonville St.__Kennesaw St.
2026-02-07,Kent St.,Southern Mississippi,-1,0,,2026-02-07__Kent St.__Southern Mississippi
2026-02-07,Kentucky,Tennessee,1,0,,2026-02-07__Kentucky__Tennessee
2026-02-07,LIU,Stonehill,1,0,,2026-02-07__LIU__Stonehill
2026-02-07,LSU,Georgia,1,0,,2026-02-07__Georgia__LSU
2026-02-07,La Salle,Saint Louis,-1,0,,2026-02-07__La Salle__Saint Louis
2026-02-07,Lafayette,Army,-1,0,,2026-02-07__Army__Lafayette
2026-02-07,Lamar,Stephen F. Austin,-1,0,,2026-02-07__Lamar__Stephen F. Austin
2026-02-07,Le Moyne,Saint Francis,1,0,,2026-02-07__Le Moyne__Saint Francis
2026-02-07,Lehigh,Holy Cross,-1,0,,2026-02-07__Holy Cross__Lehigh
2026-02-07,Liberty,Missouri St.,1,0,,2026-02-07__Liberty__Missouri St.
2026-02-07,Lipscomb,Central Arkansas,1,0,,2026-02-07__Central Arkansas__Lipscomb
2026-02-07,Little Rock,SIUE,1,0,,2026-02-07__Little Rock__SIUE
2026-02-07,Longwood,Winthrop,-1,0,,2026-02-07__Longwood__Winthrop
2026-02-07,Louisiana,Central Michigan,1,0,,2026-02-07__Central Michigan__Louisiana
2026-02-07,Louisiana Monroe,Ball St.,1,0,,2026-02-07__Ball St.__Louisiana Monroe
2026-02-07,Louisiana Tech,Sam Houston St.,1,0,,2026-02-07__Louisiana Tech__Sam Houston St.
2026-02-07,Louisville,Wake Forest,-1,0,,2026-02-07__Louisville__Wake Forest
2026-02-07,Loyola MD,Boston University,-1,0,,2026-02-07__Boston University__Loyola MD
2026-02-07,Loyola Marymount,San Diego,1,0,,2026-02-07__Loyola Marymount__San Diego
2026-02-07,Maine,Bryant,-1,0,,2026-02-07__Bryant__Maine
2026-02-07,Manhattan,Sacred Heart,1,0,,2026-02-07__Manhattan__Sacred Heart
2026-02-07,Marist,Fairfield,-1,0,,2026-02-07__Fairfield__Marist
2026-02-07,Marquette,Butler,1,0,,2026-02-07__Butler__Marquette
2026-02-07,Marshall,Miami OH,1,0,,2026-02-07__Marshall__Miami OH
2026-02-07,Maryland Eastern Shore,Morgan St.,-1,0,,2026-02-07__Maryland Eastern Shore__Morgan St.
2026-02-07,Massachusetts,Coastal Carolina,-1,0,,2026-02-07__Coastal Carolina__Massachusetts
2026-02-07,McNeese,Incarnate Word,1,0,,2026-02-07__Incarnate Word__McNeese
2026-02-07,Mercer,Samford,-1,0,,2026-02-07__Mercer__Samford
2026-02-07,Mercyhurst,Fairleigh Dickinson,-1,0,,2026-02-07__Fairleigh Dickinson__Mercyhurst
2026-02-07,Merrimack,Rider,-1,0,,2026-02-07__Merrimack__Rider
2026-02-07,Miami FL,Boston College,-1,0,,2026-02-07__Boston College__Miami FL
2026-02-07,Miami OH,Marshall,-1,0,,2026-02-07__Marshall__Miami OH
2026-02-07,Michigan St.,Illinois,1,0,,2026-02-07__Illinois__Michigan St.
2026-02-07,Middle Tennessee,Delaware,-1,0,,2026-02-07__Delaware__Middle Tennessee
2026-02-07,Milwaukee,Northern Kentucky,-1,0,,2026-02-07__Milwaukee__Northern Kentucky
2026-02-07,Mississippi,Texas,-1,0,,2026-02-07__Mississippi__Texas
2026-02-07,Mississippi St.,Arkansas,1,0,,2026-02-07__Arkansas__Mississippi St.
2026-02-07,Mississippi Valley St.,Jackson St.,1,0,,2026-02-07__Jackson St.__Mississippi Valley St.
2026-02-07,Missouri,South Carolina,-1,0,,2026-02-07__Missouri__South Carolina
2026-02-07,Missouri St.,Liberty,-1,0,,2026-02-07__Liberty__Missouri St.
2026-02-07,Montana,Idaho,1,0,,2026-02-07__Idaho__Montana
2026-02-07,Montana St.,Eastern Washington,1,0,,2026-02-07__Eastern Washington__Montana St.
2026-02-07,Morehead St.,Tennessee Martin,-1,0,,2026-02-07__Morehead St.__Tennessee Martin
2026-02-07,Morgan St.,Maryland Eastern Shore,1,0,,2026-02-07__Maryland Eastern Shore__Morgan St.
2026-02-07,Mount St. Mary's,Iona,-1,0,,2026-02-07__Iona__Mount St. Mary's
2026-02-07,N.C. State,Virginia Tech,1,0,,2026-02-07__N.C. State__Virginia Tech
2026-02-07,NJIT,Binghamton,1,0,,2026-02-07__Binghamton__NJIT
2026-02-07,Navy,American,1,0,,2026-02-07__American__Navy
2026-02-07,Nebraska,Rutgers,-1,0,,2026-02-07__Nebraska__Rutgers
2026-02-07,Nebraska Omaha,North Dakota St.,-1,0,,2026-02-07__Nebraska Omaha__North Dakota St.
2026-02-07,Nevada,Fresno St.,1,0,,2026-02-07__Fresno St.__Nevada
2026-02-07,New Hampshire,Vermont,-1,0,,2026-02-07__New Hampshire__Vermont
2026-02-07,New Haven,Chicago St.,1,0,,2026-02-07__Chicago St.__New Haven
2026-02-07,New Mexico,Boise St.,1,0,,2026-02-07__Boise St.__New Mexico
2026-02-07,New Mexico St.,UTEP,-1,0,,2026-02-07__New Mexico St.__UTEP
2026-02-07,New Orleans,UT Rio Grande Valley,1,0,,2026-02-07__New Orleans__UT Rio Grande Valley
2026-02-07,Niagara,Quinnipiac,-1,0,,2026-02-07__Niagara__Quinnipiac
2026-02-07,Nicholls,Texas A&M Corpus Chris,1,0,,2026-02-07__Nicholls__Texas A&M Corpus Chris
2026-02-07,Norfolk St.,North Carolina Central,1,0,,2026-02-07__Norfolk St.__North Carolina Central
2026-02-07,North Alabama,Austin Peay,-1,0,,2026-02-07__Austin Peay__North Alabama
2026-02-07,North Carolina,Duke,1,0,,2026-02-07__Duke__North Carolina
2026-02-07,North Carolina A&T,Campbell,1,0,,2026-02-07__Campbell__North Carolina A&T
2026-02-07,North Carolina Central,Norfolk St.,-1,0,,2026-02-07__Norfolk St.__North Carolina Central
2026-02-07,North Dakota,Denver,1,0,,2026-02-07__Denver__North Dakota
2026-02-07,North Dakota St.,Nebraska Omaha,1,0,,2026-02-07__Nebraska Omaha__North Dakota St.
2026-02-07,North Florida,Queens,-1,0,,2026-02-07__North Florida__Queens
2026-02-07,North Texas,UTSA,1,0,,2026-02-07__North Texas__UTSA
2026-02-07,Northeastern,Stony Brook,-1,0,,2026-02-07__Northeastern__Stony Brook
2026-02-07,Northern Arizona,Weber St.,-1,0,,2026-02-07__Northern Arizona__Weber St.
2026-02-07,Northern Colorado,Idaho St.,-1,0,,2026-02-07__Idaho St.__Northern Colorado
2026-02-07,Northern Illinois,Georgia St.,-1,0,,2026-02-07__Georgia St.__Northern Illinois
2026-02-07,Northern Kentucky,Milwaukee,1,0,,2026-02-07__Milwaukee__Northern Kentucky
2026-02-07,Northwestern St.,East Texas A&M,-1,0,,2026-02-07__East Texas A&M__Northwestern St.
2026-02-07,Notre Dame,Florida St.,1,0,,2026-02-07__Florida St.__Notre Dame
2026-02-07,Ohio,Old Dominion,-1,0,,2026-02-07__Ohio__Old Dominion
2026-02-07,Oklahoma,Vanderbilt,-1,0,,2026-02-07__Oklahoma__Vanderbilt
2026-02-07,Oklahoma St.,Arizona,-1,0,,2026-02-07__Arizona__Oklahoma St.
2026-02-07,Old Dominion,Ohio,1,0,,2026-02-07__Ohio__Old Dominion
2026-02-07,Oral Roberts,St. Thomas,-1,0,,2026-02-07__Oral Roberts__St. Thomas
2026-02-07,Oregon,Purdue,-1,0,,2026-02-07__Oregon__Purdue
2026-02-07,Oregon St.,Gonzaga,1,0,,2026-02-07__Gonzaga__Oregon St.
2026-02-07,Pacific,Pepperdine,-1,0,,2026-02-07__Pacific__Pepperdine
2026-02-07,Penn,Princeton,1,0,,2026-02-07__Penn__Princeton
2026-02-07,Pepperdine,Pacific,1,0,,2026-02-07__Pacific__Pepperdine
2026-02-07,Pittsburgh,SMU,1,0,,2026-02-07__Pittsburgh__SMU
2026-02-07,Portland,Seattle,1,0,,2026-02-07__Portland__Seattle
2026-02-07,Portland St.,Sacramento St.,-1,0,,2026-02-07__Portland St.__Sacramento St.
2026-02-07,Prairie View A&M,Bethune Cookman,-1,0,,2026-02-07__Bethune Cookman__Prairie View A&M
2026-02-07,Presbyterian,Gardner Webb,1,0,,2026-02-07__Gardner Webb__Presbyterian
2026-02-07,Princeton,Penn,-1,0,,2026-02-07__Penn__Princeton
2026-02-07,Providence,DePaul,1,0,,2026-02-07__DePaul__Providence
2026-02-07,Purdue,Oregon,1,0,,2026-02-07__Oregon__Purdue
2026-02-07,Purdue Fort Wayne,Wright St.,-1,0,,2026-02-07__Purdue Fort Wayne__Wright St.
2026-02-07,Queens,North Florida,1,0,,2026-02-07__North Florida__Queens
2026-02-07,Quinnipiac,Niagara,1,0,,2026-02-07__Niagara__Quinnipiac
2026-02-07,Radford,High Point,-1,0,,2026-02-07__High Point__Radford
2026-02-07,Rhode Island,Richmond,1,0,,2026-02-07__Rhode Island__Richmond
2026-02-07,Richmond,Rhode Island,-1,0,,2026-02-07__Rhode Island__Richmond
2026-02-07,Rider,Merrimack,1,0,,2026-02-07__Merrimack__Rider
2026-02-07,Robert Morris,Youngstown St.,-1,0,,2026-02-07__Robert Morris__Youngstown St.
2026-02-07,Rutgers,Nebraska,1,0,,2026-02-07__Nebraska__Rutgers
2026-02-07,SIUE,Little Rock,-1,0,,2026-02-07__Little Rock__SIUE
2026-02-07,SMU,Pittsburgh,-1,0,,2026-02-07__Pittsburgh__SMU
2026-02-07,Sacramento St.,Portland St.,1,0,,2026-02-07__Portland St.__Sacramento St.
2026-02-07,Sacred Heart,Manhattan,-1,0,,2026-02-07__Manhattan__Sacred Heart
2026-02-07,Saint Francis,Le Moyne,-1,0,,2026-02-07__Le Moyne__Saint Francis
2026-02-07,Saint Joseph's,George Mason,-1,0,,2026-02-07__George Mason__Saint Joseph's
2026-02-07,Saint Louis,La Salle,1,0,,2026-02-07__La Salle__Saint Louis
2026-02-07,Saint Mary's,San Francisco,1,0,,2026-02-07__Saint Mary's__San Francisco
2026-02-07,Sam Houston St.,Louisiana Tech,-1,0,,2026-02-07__Louisiana Tech__Sam Houston St.
2026-02-07,Samford,Mercer,1,0,,2026-02-07__Mercer__Samford
2026-02-07,San Diego,Loyola Marymount,-1,0,,2026-02-07__Loyola Marymount__San Diego
2026-02-07,San Diego St.,Air Force,-1,0,,2026-02-07__Air Force__San Diego St.
2026-02-07,San Francisco,Saint Mary's,-1,0,,2026-02-07__Saint Mary's__San Francisco
2026-02-07,San Jose St.,Colorado St.,-1,0,,2026-02-07__Colorado St.__San Jose St.
2026-02-07,Santa Clara,Washington St.,-1,0,,2026-02-07__Santa Clara__Washington St.
2026-02-07,Seattle,Portland,-1,0,,2026-02-07__Portland__Seattle
2026-02-07,Seton Hall,Creighton,-1,0,,2026-02-07__Creighton__Seton Hall
2026-02-07,Siena,St. Peter's,-1,0,,2026-02-07__Siena__St. Peter's
2026-02-07,South Alabama,Buffalo,1,0,,2026-02-07__Buffalo__South Alabama
2026-02-07,South Carolina,Missouri,1,0,,2026-02-07__Missouri__South Carolina
2026-02-07,South Carolina St.,Howard,-1,0,,2026-02-07__Howard__South Carolina St.
2026-02-07,South Dakota,South Dakota St.,-1,0,,2026-02-07__South Dakota__South Dakota St.
2026-02-07,South Dakota St.,South Dakota,1,0,,2026-02-07__South Dakota__South Dakota St.
2026-02-07,Southeast Missouri,Southern Indiana,1,0,,2026-02-07__Southeast Missouri__Southern Indiana
2026-02-07,Southeastern Louisiana,Houston Christian,1,0,,2026-02-07__Houston Christian__Southeastern Louisiana
2026-02-07,Southern,Alabama A&M,1,0,,2026-02-07__Alabama A&M__Southern
2026-02-07,Southern Indiana,Southeast Missouri,-1,0,,2026-02-07__Southeast Missouri__Southern Indiana
2026-02-07,Southern Mississippi,Kent St.,1,0,,2026-02-07__Kent St.__Southern Mississippi
2026-02-07,Southern Utah,Tarleton St.,1,0,,2026-02-07__Southern Utah__Tarleton St.
2026-02-07,St. Bonaventure,Fordham,-1,0,,2026-02-07__Fordham__St. Bonaventure
2026-02-07,St. Peter's,Siena,1,0,,2026-02-07__Siena__St. Peter's
2026-02-07,St. Thomas,Oral Roberts,1,0,,2026-02-07__Oral Roberts__St. Thomas
2026-02-07,Stanford,Georgia Tech,1,0,,2026-02-07__Georgia Tech__Stanford
2026-02-07,Stephen F. Austin,Lamar,1,0,,2026-02-07__Lamar__Stephen F. Austin
2026-02-07,Stetson,Eastern Kentucky,-1,0,,2026-02-07__Eastern Kentucky__Stetson
2026-02-07,Stonehill,LIU,-1,0,,2026-02-07__LIU__Stonehill
2026-02-07,Stony Brook,Northeastern,1,0,,2026-02-07__Northeastern__Stony Brook
2026-02-07,Syracuse,Virginia,-1,0,,2026-02-07__Syracuse__Virginia
2026-02-07,TCU,Kansas St.,1,0,,2026-02-07__Kansas St.__TCU
2026-02-07,Tarleton St.,Southern Utah,-1,0,,2026-02-07__Southern Utah__Tarleton St.
2026-02-07,Temple,East Carolina,-1,0,,2026-02-07__East Carolina__Temple
2026-02-07,Tennessee,Kentucky,-1,0,,2026-02-07__Kentucky__Tennessee
2026-02-07,Tennessee Martin,Morehead St.,1,0,,2026-02-07__Morehead St.__Tennessee Martin
2026-02-07,Tennessee St.,Western Illinois,1,0,,2026-02-07__Tennessee St.__Western Illinois
2026-02-07,Tennessee Tech,Eastern Illinois,1,0,,2026-02-07__Eastern Illinois__Tennessee Tech
2026-02-07,Texas,Mississippi,1,0,,2026-02-07__Mississippi__Texas
2026-02-07,Texas A&M,Florida,1,0,,2026-02-07__Florida__Texas A&M
2026-02-07,Texas A&M Corpus Chris,Nicholls,-1,0,,2026-02-07__Nicholls__Texas A&M Corpus Chris
2026-02-07,Texas Southern,Florida A&M,-1,0,,2026-02-07__Florida A&M__Texas Southern
2026-02-07,Texas St.,Western Michigan,1,0,,2026-02-07__Texas St.__Western Michigan
2026-02-07,The Citadel,Chattanooga,-1,0,,2026-02-07__Chattanooga__The Citadel
2026-02-07,Toledo,James Madison,-1,0,,2026-02-07__James Madison__Toledo
2026-02-07,Towson,Hofstra,-1,0,,2026-02-07__Hofstra__Towson
2026-02-07,Troy,Akron,1,0,,2026-02-07__Akron__Troy
2026-02-07,UC Davis,Cal Poly,1,0,,2026-02-07__Cal Poly__UC Davis
2026-02-07,UC Irvine,UC Santa Barbara,-1,0,,2026-02-07__UC Irvine__UC Santa Barbara
2026-02-07,UC Riverside,CSUN,-1,0,,2026-02-07__CSUN__UC Riverside
2026-02-07,UC Santa Barbara,UC Irvine,1,0,,2026-02-07__UC Irvine__UC Santa Barbara
2026-02-07,UCLA,Washington,1,0,,2026-02-07__UCLA__Washington
2026-02-07,UMass Lowell,Albany,-1,0,,2026-02-07__Albany__UMass Lowell
2026-02-07,UNLV,Grand Canyon,1,0,,2026-02-07__Grand Canyon__UNLV
2026-02-07,USC Upstate,Charleston Southern,1,0,,2026-02-07__Charleston Southern__USC Upstate
2026-02-07,UT Arlington,Utah Valley,-1,0,,2026-02-07__UT Arlington__Utah Valley
2026-02-07,UT Rio Grande Valley,New Orleans,-1,0,,2026-02-07__New Orleans__UT Rio Grande Valley
2026-02-07,UTEP,New Mexico St.,1,0,,2026-02-07__New Mexico St.__UTEP
2026-02-07,UTSA,North Texas,-1,0,,2026-02-07__North Texas__UTSA
2026-02-07,Utah,Kansas,-1,0,,2026-02-07__Kansas__Utah
2026-02-07,Utah St.,Wyoming,-1,0,,2026-02-07__Utah St.__Wyoming
2026-02-07,Utah Valley,UT Arlington,1,0,,2026-02-07__UT Arlington__Utah Valley
2026-02-07,VMI,East Tennessee St.,1,0,,2026-02-07__East Tennessee St.__VMI
2026-02-07,Vanderbilt,Oklahoma,1,0,,2026-02-07__Oklahoma__Vanderbilt
2026-02-07,Vermont,New Hampshire,1,0,,2026-02-07__New Hampshire__Vermont
2026-02-07,Villanova,Georgetown,-1,0,,2026-02-07__Georgetown__Villanova
2026-02-07,Virginia,Syracuse,1,0,,2026-02-07__Syracuse__Virginia
2026-02-07,Virginia Tech,N.C. State,-1,0,,2026-02-07__N.C. State__Virginia Tech
2026-02-07,Wagner,Central Connecticut,-1,0,,2026-02-07__Central Connecticut__Wagner
2026-02-07,Wake Forest,Louisville,1,0,,2026-02-07__Louisville__Wake Forest
2026-02-07,Washington,UCLA,-1,0,,2026-02-07__UCLA__Washington
2026-02-07,Washington St.,Santa Clara,1,0,,2026-02-07__Santa Clara__Washington St.
2026-02-07,Weber St.,Northern Arizona,1,0,,2026-02-07__Northern Arizona__Weber St.
2026-02-07,West Georgia,Jacksonville,1,0,,2026-02-07__Jacksonville__West Georgia
2026-02-07,Western Carolina,Wofford,-1,0,,2026-02-07__Western Carolina__Wofford
2026-02-07,Western Illinois,Tennessee St.,-1,0,,2026-02-07__Tennessee St.__Western Illinois
2026-02-07,Western Kentucky,FIU,1,0,,2026-02-07__FIU__Western Kentucky
2026-02-07,Western Michigan,Texas St.,-1,0,,2026-02-07__Texas St.__Western Michigan
2026-02-07,William & Mary,Hampton,-1,0,,2026-02-07__Hampton__William & Mary
2026-02-07,Winthrop,Longwood,1,0,,2026-02-07__Longwood__Winthrop
2026-02-07,Wisconsin,Indiana,-1,0,,2026-02-07__Indiana__Wisconsin
2026-02-07,Wofford,Western Carolina,1,0,,2026-02-07__Western Carolina__Wofford
2026-02-07,Wright St.,Purdue Fort Wayne,1,0,,2026-02-07__Purdue Fort Wayne__Wright St.
2026-02-07,Wyoming,Utah St.,1,0,,2026-02-07__Utah St.__Wyoming
2026-02-07,Youngstown St.,Robert Morris,1,0,,2026-02-07__Robert Morris__Youngstown St.
2026-02-08,Charlotte,Memphis,-1,0,,2026-02-08__Charlotte__Memphis
2026-02-08,Cincinnati,UCF,1,0,,2026-02-08__Cincinnati__UCF
2026-02-08,Furman,UNC Greensboro,1,0,,2026-02-08__Furman__UNC Greensboro
2026-02-08,Hawaii,UC-San Diego,1,0,,2026-02-08__Hawaii__UC-San Diego
2026-02-08,Iowa,Northwestern,1,0,,2026-02-08__Iowa__Northwestern
2026-02-08,Maryland,Minnesota,-1,0,,2026-02-08__Maryland__Minnesota
2026-02-08,Memphis,Charlotte,1,0,,2026-02-08__Charlotte__Memphis
2026-02-08,Michigan,Ohio St.,-1,0,,2026-02-08__Michigan__Ohio St.
2026-02-08,Minnesota,Maryland,1,0,,2026-02-08__Maryland__Minnesota
2026-02-08,Northwestern,Iowa,-1,0,,2026-02-08__Iowa__Northwestern
2026-02-08,Ohio St.,Michigan,1,0,,2026-02-08__Michigan__Ohio St.
2026-02-08,Penn St.,USC,1,0,,2026-02-08__Penn St.__USC
2026-02-08,Rice,UAB,-1,0,,2026-02-08__Rice__UAB
2026-02-08,South Florida,Tulsa,1,0,,2026-02-08__South Florida__Tulsa
2026-02-08,Texas Tech,West Virginia,-1,0,,2026-02-08__Texas Tech__West Virginia
2026-02-08,Tulane,Wichita St.,1,0,,2026-02-08__Tulane__Wichita St.
2026-02-08,Tulsa,South Florida,-1,0,,2026-02-08__South Florida__Tulsa
2026-02-08,UAB,Rice,1,0,,2026-02-08__Rice__UAB
2026-02-08,UC-San Diego,Hawaii,-1,0,,2026-02-08__Hawaii__UC-San Diego
2026-02-08,UCF,Cincinnati,-1,0,,2026-02-08__Cincinnati__UCF
2026-02-08,UNC Greensboro,Furman,-1,0,,2026-02-08__Furman__UNC Greensboro
2026-02-08,USC,Penn St.,-1,0,,2026-02-08__Penn St.__USC
2026-02-08,West Virginia,Texas Tech,1,0,,2026-02-08__Texas Tech__West Virginia
2026-02-08,Wichita St.,Tulane,-1,0,,2026-02-08__Tulane__Wichita St.
2026-02-09,Alabama A&M,Grambling St.,-1,0,,2026-02-09__Alabama A&M__Grambling St.
2026-02-09,Alabama St.,Southern,-1,0,,2026-02-09__Alabama St.__Southern
2026-02-09,Alcorn St.,Mississippi Valley St.,-1,0,,2026-02-09__Alcorn St.__Mississippi Valley St.
2026-02-09,Arizona,Kansas,-1,0,,2026-02-09__Arizona__Kansas
2026-02-09,Arkansas Pine Bluff,Jackson St.,1,0,,2026-02-09__Arkansas Pine Bluff__Jackson St.
2026-02-09,Belmont,Bradley,-1,0,,2026-02-09__Belmont__Bradley
2026-02-09,Bethune Cookman,Texas Southern,1,0,,2026-02-09__Bethune Cookman__Texas Southern
2026-02-09,Bradley,Belmont,1,0,,2026-02-09__Belmont__Bradley
2026-02-09,Bucknell,Navy,1,0,,2026-02-09__Bucknell__Navy
2026-02-09,Central Arkansas,North Alabama,-1,0,,2026-02-09__Central Arkansas__North Alabama
2026-02-09,Charleston,UNC Wilmington,1,0,,2026-02-09__Charleston__UNC Wilmington
2026-02-09,Drake,Valparaiso,1,0,,2026-02-09__Drake__Valparaiso
2026-02-09,East Texas A&M,Stephen F. Austin,-1,0,,2026-02-09__East Texas A&M__Stephen F. Austin
2026-02-09,Evansville,Illinois St.,1,0,,2026-02-09__Evansville__Illinois St.
2026-02-09,Florida A&M,Prairie View A&M,1,0,,2026-02-09__Florida A&M__Prairie View A&M
2026-02-09,Grambling St.,Alabama A&M,1,0,,2026-02-09__Alabama A&M__Grambling St.
2026-02-09,Houston Christian,McNeese,-1,0,,2026-02-09__Houston Christian__McNeese
2026-02-09,Howard,Yale,1,0,,2026-02-09__Howard__Yale
2026-02-09,Illinois St.,Evansville,-1,0,,2026-02-09__Evansville__Illinois St.
2026-02-09,Incarnate Word,Southeastern Louisiana,-1,0,,2026-02-09__Incarnate Word__Southeastern Louisiana
2026-02-09,Indiana,Oregon,1,0,,2026-02-09__Indiana__Oregon
2026-02-09,Indiana St.,Southern Illinois,1,0,,2026-02-09__Indiana St.__Southern Illinois
2026-02-09,Jackson St.,Arkansas Pine Bluff,-1,0,,2026-02-09__Arkansas Pine Bluff__Jackson St.
2026-02-09,Kansas,Arizona,1,0,,2026-02-09__Arizona__Kansas
2026-02-09,Lamar,Northwestern St.,1,0,,2026-02-09__Lamar__Northwestern St.
2026-02-09,Louisville,N.C. State,1,0,,2026-02-09__Louisville__N.C. State
2026-02-09,McNeese,Houston Christian,1,0,,2026-02-09__Houston Christian__McNeese
2026-02-09,Mississippi Valley St.,Alcorn St.,1,0,,2026-02-09__Alcorn St.__Mississippi Valley St.
